,user_id,subscription_type,user_journey
1157,507236,Annualy,Coupon-Other-Coupon
1158,507241,Annualy,Other-Homepage-Coupon-Other-Coupon
1159,507254,Annualy,Courses-Homepage-Courses-Sign up-Career tracks-Sign up-Career tracks-Coupon
1160,507302,Annualy,Sign up-Pricing-Sign up-Homepage-Pricing-Coupon
1161,507315,Annualy,Other-Coupon-Other-Coupon-Log in-Checkout
1162,507387,Annualy,Other-Coupon
1163,507395,Annualy,Sign up-Homepage-Sign up-Homepage-Pricing-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Homepage-Sign up-Career tracks-Pricing-Career tracks-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Other-Homepage-Courses-Pricing-Courses-Pricing-Checkout-Homepage-Pricing-Homepage-Other-Coupon-Checkout-Log in-Homepage-Log in-Checkout-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
1164,507402,Annualy,Career tracks-Success stories-Career tracks-Success stories-Courses-Success stories-Courses-Career track certificate-Courses-Career track certificate-Pricing-Career track certificate-Courses-Pricing-Courses-Career track certificate-Courses-Career track certificate-Course certificate-Career track certificate-Homepage-Course certificate-Sign up-Career tracks-Sign up-Checkout
1165,507411,Annualy,About us-Homepage-Success stories-About us-Success stories-Career track certificate-Success stories-Career track certificate-Pricing-Career track certificate-Pricing-Checkout-Homepage-Pricing-Coupon
1166,507416,Annualy,Coupon-Other-Checkout
1167,507423,Annualy,Other
1168,507454,Monthly,Other-Sign up-Other-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Pricing-Homepage-Log in-Checkout
1169,507553,Annualy,Sign up-Career track certificate-Sign up-Career track certificate-Sign up-Checkout
1170,507580,Annualy,Homepage-Pricing-Sign up-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Homepage-Sign up-Log in-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
1171,507605,Annualy,Coupon-Other
1172,507618,Annualy,Sign up-Log in-Sign up-Courses-Log in-Courses-Resource center-Courses-Resource center-Pricing-Resource center-Pricing-Homepage-Pricing-Checkout
1173,507646,Annualy,Other-Coupon
1174,507648,Annualy,Sign up-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Log in-Homepage-Log in-Sign up-Log in-Checkout-Other-Coupon-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Other-Homepage-Other-Homepage-Log in-Sign up-Log in-Homepage-Sign up-Checkout-Log in-Homepage-Log in-Checkout-Log in-Homepage-Log in-Checkout-Log in-Homepage-Log in-Checkout-Log in-Homepage-Log in-Checkout
1175,507721,Annualy,Other
1176,507729,Annualy,Log in-Sign up-Log in-Sign up-Career tracks-Sign up-Checkout-Coupon-Checkout
1177,507730,Annualy,Coupon-Other
1178,507741,Annualy,Coupon-Other
1179,507781,Annualy,Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Courses-Sign up-Career tracks-Courses-Career tracks-Homepage-Career tracks-Log in-Homepage-Log in-Career tracks-Log in-Career tracks-Courses-Career tracks-Courses-Course certificate-Courses-Course certificate-Homepage-Course certificate-Sign up-Log in-Sign up-Log in-Resource center-Other-Resource center-Other-Log in-Checkout
1180,507801,Annualy,Resource center-Other-Resource center-Courses-Other-Courses-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Career tracks-Resource center-Career tracks-Homepage-Career tracks-Coupon-Sign up-Checkout
1181,507806,Annualy,Other
1182,507822,Annualy,Other
1183,507874,Annualy,Other-Coupon-Log in-Coupon
1184,507910,Annualy,Log in-Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
1185,507925,Annualy,Courses-Homepage-Courses-Checkout-Log in-Checkout
1186,507951,Annualy,Other
1187,508005,Monthly,Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Courses-Career track certificate-Course certificate-Career track certificate-Course certificate-Homepage-Course certificate-Sign up-Log in-Homepage-Log in-Checkout
1188,508008,Annualy,Career track certificate-Course certificate-Career track certificate-Course certificate-Other-Course certificate-Other-Homepage-Other-Coupon
1189,508066,Annualy,Other-Coupon-Checkout-Coupon
1190,508080,Annualy,Courses-Sign up-Courses-Instructors-Courses-Career tracks-Instructors-Career tracks-Other-Career tracks-Homepage-Career tracks-Courses-Sign up-Courses-Homepage-Courses-Sign up-Checkout-Log in-Sign up-Log in-Sign up-Checkout
1191,508084,Monthly,Homepage-Log in-Other
1192,508174,Annualy,Career tracks-Homepage-Career tracks-Checkout-Pricing-Checkout
1193,508175,Annualy,Coupon
1194,508221,Annualy,Sign up-Log in-Pricing-Log in-Pricing-Homepage-Pricing-Other
1195,508243,Annualy,Courses-Homepage-Courses-Other-Resource center-Other-Resource center-Courses-Resource center-Courses-Other-Courses-Course certificate-Other-Course certificate-Pricing-Course certificate-Pricing-Courses-Pricing-Courses-Homepage-Courses-Other-Pricing-Other-Coupon-Other-Log in-Pricing-Log in-Checkout-Coupon-Log in-Homepage-Log in-Checkout
1196,508326,Annualy,Other
1197,508384,Monthly,Sign up-Courses-Sign up-Resource center-Courses-Resource center-Pricing-Resource center-Homepage-Pricing-Checkout
1198,508429,Annualy,Courses-Career track certificate-Courses-Career track certificate-Sign up-Career track certificate-Homepage-Career track certificate-Courses-Other-Courses-Resource center-Other-Resource center-Career track certificate-Resource center-Homepage-Career track certificate-Sign up-Course certificate-Sign up-Career track certificate-Course certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Career track certificate-Homepage-Pricing-Log in-Career tracks-Log in-Career tracks-Sign up-Checkout
1199,508454,Annualy,Courses-Career track certificate-Courses-Career track certificate-Other-Career track certificate-Other-Sign up-Homepage-Sign up-Checkout
1200,508469,Annualy,Coupon-Other-Courses-Sign up-Courses-Course certificate-Courses-Course certificate-Other-Course certificate-Coupon
1201,508492,Monthly,Other-Checkout-Other-Checkout
1202,508496,Annualy,Coupon
1203,508507,Annualy,Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Career tracks-Sign up-Checkout-Pricing-Checkout-Career track certificate-Sign up
1204,508638,Annualy,Other-Coupon
1205,508647,Annualy,Course certificate-Pricing-Course certificate-Career track certificate-Course certificate-Career track certificate-Courses-Career track certificate-Courses-Pricing-Courses-Pricing-Checkout-Homepage-Pricing-Course certificate-Pricing-Course certificate-Homepage-Pricing-Sign up-Homepage-Sign up-Log in-Checkout
1206,508649,Monthly,Other
1207,508655,Annualy,Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Homepage-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Coupon
1208,508670,Annualy,Log in-Homepage-Log in-Checkout-Pricing-Checkout
